0,A1g,0.0 0.13316929764387445 0.13316929764387428 0.13316929764387442 0.1331692976438744 0.1331692976438744 0.13316929764387433 0.13316929764387456 0.13316929764387453 0.13316929764387472 0.13316929764387533 0.13316929764387542 0.13316929764387753 0.13316929764387725 0.1331692976438845 0.1331692976438835 0.1331692976439058 0.13316929764390315 0.13316929764397248 0.13316929764396446 0.1331692976441799 0.1331692976441557 0.13316929764482668 0.1331692976447521 0.13316929764684454 0.13316929764661342 0.1331692976531415 0.1331692976524322 0.13316929767280705 0.1331692976706497 0.13316929773427916 0.13316929772773956 0.13316929792641713 0.13316929790613066 0.1331692985255303 0.13316929846452552 0.13316930043178096 0.13316930055519668 0.13316930818511358 0.13316931340296473 0.1331693516487978 0.13316938036537537 0.13316946809433547 0.1331694779864311 0.13316971388875148 0.13316983960823625 0.1331706998113932 0.13317173012943612 0.13317778958161677 0.13319423580268192 0.133284418664943 0.13360243911913458 0.13457821581212656 0.1363942891760572 0.13926706996757163 0.14386401323565526 0.15011079535594807 0.15832139507667886 0.16795932718514478 0.1758130213308045 0.18431176447679606 0.1948684112760956 0.21198431750114496 0.22386221148547844 0.23091599129039908 
1,A1g,0.25 0.49068088035300633 0.49068088035300567 0.4906808803530056 0.49068088035300694 0.49068088035300667 0.4906808803530058 0.49068088035300605 0.49068088035300644 0.4906808803530062 0.49068088035300705 0.49068088035300683 0.49068088035300966 0.4906808803530092 0.4906808803530171 0.4906808803530163 0.4906808803530407 0.4906808803530376 0.4906808803531123 0.49068088035310387 0.49068088035333696 0.4906808803533105 0.4906808803540401 0.49068088035395885 0.49068088035623103 0.49068088035597984 0.4906808803630689 0.49068088036229923 0.49068088038442326 0.4906808803820866 0.4906808804511899 0.4906808804441312 0.49068088065997256 0.4906808806382755 0.49068088131176346 0.49068088124819437 0.4906808833919429 0.49068088354796835 0.49068089189595493 0.49068089773056317 0.49068093971469606 0.49068097210395994 0.49068107067356886 0.49068109028461787 0.4906813712116133 0.490681585930415 0.49068277767819674 0.490684718577242 0.4906938784049381 0.49071995165659454 0.4908481152276202 0.4913046925559128 0.4926771297108271 0.4952805473789561 0.49901643679935825 0.5034319163738602 0.5075217963307498 0.5106557290649584 0.5127058233697528 0.5141732843888022 0.5148349701264099 0.5140220469961763 0.5098708447139965 0.5066321721049482 0.5050214013326509 
2,A1g,0.0 0.3761498220031198 0.3761498220031196 0.3761498220031195 0.3761498220031196 0.3761498220031198 0.37614982200311925 0.37614982200311936 0.37614982200311914 0.3761498220031191 0.37614982200311725 0.37614982200311764 0.3761498220031128 0.3761498220031137 0.3761498220030987 0.3761498220030998 0.376149822003054 0.37614982200305885 0.3761498220029156 0.3761498220029311 0.37614982200248226 0.37614982200253233 0.3761498220011326 0.37614982200128844 0.37614982199692354 0.376149821997406 0.37614982198378877 0.37614982198526836 0.37614982194276836 0.37614982194726304 0.3761498218145295 0.37614982182812934 0.37614982141361003 0.3761498214555932 0.37614982016270576 0.37614982028727917 0.37614981617627546 0.3761498158968346 0.37614979991893077 0.3761497888664715 0.3761497086365057 0.3761496475306652 0.37614946123209464 0.37614943172894993 0.37614891489963465 0.3761485744613474 0.37614652251041003 0.37614355129332155 0.3761283320134443 0.376085812540723 0.37586746610743615 0.37509286832495187 0.37274465447704563 0.36832516344498634 0.3617164932330698 0.35270407039048435 0.342367408313302 0.33102287585836243 0.31933484944510204 0.3100136942803927 0.3008532653967943 0.2911095417277279 0.2781448377848589 0.2695056164095733 0.26406260737695003 
