0,A1g,0.0 0.17803309941333997 0.1780330994133398 0.17803309941333967 0.17803309941333972 0.17803309941333964 0.17803309941333983 0.1780330994133397 0.1780330994133394 0.17803309941333945 0.17803309941333925 0.17803309941333928 0.17803309941333828 0.1780330994133379 0.17803309941333428 0.17803309941333223 0.17803309941331874 0.17803309941330817 0.17803309941325635 0.17803309941320133 0.17803309941300613 0.1780330994127809 0.17803309941212267 0.17803309941136758 0.17803309940958162 0.17803309940732115 0.17803309940302484 0.1780330993978464 0.17803309939075407 0.17803309937983247 0.17803309937585043 0.1780330993510042 0.17803309933490685 0.17803309911116053 0.1780330989640487 0.17803309799212946 0.17803309668073516 0.1780330917157315 0.17803308262899614 0.17803305763617644 0.17803301314133482 0.1780329048918997 0.17803273210983644 0.1780324086702517 0.17803187083002164 0.17803097858945685 0.1780294858804955 0.1780272362569858 0.17802270270344633 0.17801521669664214 0.17799813468728073 0.1779625379720784 0.17788370269937984 0.17774534509132384 0.17773284297226832 0.1781639734679105 0.17960138091719827 0.18221782974881615 0.18593011311704702 0.1898273395606398 0.19584286470296278 0.2047625433960195 0.21701775568897716 0.22857697941702357 0.23448091636581375 
1,A1g,0.25 0.5891720832091467 0.5891720832091457 0.5891720832091462 0.5891720832091462 0.5891720832091468 0.5891720832091459 0.5891720832091458 0.5891720832091462 0.5891720832091459 0.589172083209146 0.5891720832091465 0.5891720832091456 0.5891720832091455 0.5891720832091426 0.5891720832091409 0.5891720832091331 0.5891720832091272 0.5891720832090962 0.5891720832090627 0.5891720832089452 0.5891720832088092 0.5891720832084129 0.589172083207962 0.589172083206895 0.5891720832055647 0.5891720832030708 0.5891720832002662 0.5891720831970655 0.5891720831941513 0.5891720832050574 0.5891720832365815 0.5891720833941356 0.5891720838226885 0.5891720855724802 0.5891720908021956 0.5891721064124068 0.5891721493423295 0.5891722531768117 0.5891725030840695 0.5891730059253034 0.589174033437497 0.5891758281695928 0.5891790748332053 0.589184209177507 0.5891925993199192 0.5892047722467666 0.5892241208625514 0.589250388991562 0.5892882053760987 0.589329307130733 0.5893662084621644 0.5892964252018416 0.5890313256166299 0.5882436679536754 0.5867351163815456 0.5840937443769261 0.5806813264886688 0.576197020895154 0.5715573392003322 0.5650123638468231 0.5558534593254931 0.539744066366829 0.5261157647046555 0.5188549814553431 
2,A1g,0.0 0.232794817377515 0.23279481737751492 0.23279481737751503 0.23279481737751476 0.23279481737751478 0.23279481737751506 0.23279481737751498 0.2327948173775149 0.23279481737751526 0.23279481737751556 0.23279481737751595 0.23279481737751748 0.2327948173775183 0.23279481737752367 0.23279481737752708 0.23279481737754856 0.23279481737756638 0.2327948173776489 0.23279481737773733 0.2327948173780504 0.2327948173784107 0.23279481737946492 0.2327948173806713 0.23279481738352448 0.23279481738711502 0.232794817393905 0.23279481740188848 0.23279481741218128 0.23279481742601824 0.23279481741909308 0.2327948174124153 0.23279481727095988 0.23279481706615254 0.23279481546347203 0.23279481120567574 0.2327947969068588 0.23279475894194043 0.2327946641941935 0.23279443927975502 0.23279398093336306 0.2327930616706036 0.23279143972057204 0.23278851649654345 0.2327839199924732 0.23277642209062505 0.23276574187273857 0.23274864288046396 0.23272690830499204 0.2326965779272592 0.2326725581819867 0.23267125356575719 0.23281987209877839 0.2332233292920461 0.2340234890740568 0.23510091015054477 0.23630487470587652 0.2371008437625158 0.2378728659877995 0.23861532123902796 0.23914477145021462 0.23938399727848722 0.2432381779441937 0.24530725587832147 0.24666410217884316 
