# thermodynamic weights of orbital multiplets (columns)
# for each NRG iteration (rows)
# iteration | temperature | (0, "A1", 0.0, 1) | (1, "E", 0.5, 1) | (2, "E", 0.0, 1) | (2, "A1", 0.0, 1) | (2, "A2", 1.0, 1) | (3, "E", 0.5, 1) | (4, "A1", 0.0, 1)
1	0.49708765790402976	0.02958601545211143	0.17375326022723392	0.02993974547460562	0.04126521869833092	0.4289276687284908	0.23918666981594514	0.05734142160328164
2	0.22230435876991422	0.022388447648149803	0.15667535554767648	0.024284152368639723	0.033496191444593454	0.4874652151610062	0.2259723345814884	0.049718303248445776
3	0.09941753158080596	0.021578429466695564	0.15555204682591553	0.023820555196186984	0.032105208585571414	0.49778289867516295	0.2221849533456761	0.046975907904790185
4	0.04446087175398285	0.02174300114418831	0.15605824772346763	0.02402048003295343	0.03228942745023187	0.496405618379225	0.222490654785257	0.046992570484677976
5	0.019883506316161193	0.021868243796969757	0.15628579959879746	0.024198593375369865	0.03253848576356935	0.49442830276113225	0.2232598303267842	0.04742074437737703
6	0.00889217435079657	0.02192484945413015	0.15638078884423917	0.02428160062710486	0.03265673680095426	0.4934855007330148	0.22363566376813138	0.04763485977242502
7	0.003976701263232238	0.021951369678641048	0.15642267706945312	0.024321923919424643	0.03271433180304712	0.4930250704285283	0.2238226644526787	0.047741962648228976
8	0.001778434870159314	0.02195971122537328	0.15643591926822734	0.024334544895842358	0.03273236236544207	0.4928810414965674	0.2238810030741747	0.04777541767437372
9	0.0007953402526464477	0.021961476874515596	0.15643864737718877	0.02433726984580086	0.03273625498232169	0.4928498652118441	0.22389376309416736	0.04778272261416218
10	0.0003556869740318628	0.02196173780184404	0.15643903775837065	0.024337681884423853	0.03273684351361007	0.4928451375083999	0.2238957206981204	0.047783840835232065
11	0.00015906805052928952	0.02196175570464886	0.15643906285326498	0.024337711386560698	0.03273688564381633	0.4928447972446437	0.22389586449941756	0.047783922667646785
12	7.113739480637255e-5	0.021961755908205646	0.15643905897575638	0.024337714714748864	0.03273689038810136	0.4928447548822525	0.22389588910354144	0.047783936027391824
13	3.1813610105857906e-5	0.021961755758891737	0.1564390580508409	0.024337714982974795	0.03273689076967342	0.49284475110460557	0.22389589185175435	0.04778393748126181
14	1.422747896127451e-5	0.021961755597789605	0.15643905738266245	0.02433771503547849	0.03273689084375764	0.49284475007660333	0.22389589299817667	0.04778393806553173
15	6.36272202117158e-6	0.021961755605843715	0.15643905740885275	0.02433771503803495	0.0327368908474382	0.4928447500613318	0.2238958929806444	0.047783938057853845
16	2.8454957922549024e-6	0.021961755592137158	0.15643905735449212	0.0243377150407153	0.03273689085119485	0.49284474999685685	0.22389589306446545	0.04778393810013888
17	1.2725444042343162e-6	0.02196175559448515	0.15643905736362473	0.024337715040385375	0.032736890850735716	0.49284475000623496	0.22389589305109947	0.047783938093432524
18	5.690991584509805e-7	0.021961755593209585	0.15643905735860933	0.024337715040603444	0.03273689085104055	0.492844750000643	0.2238958930586577	0.04778393809723721
19	2.5450888084686326e-7	0.02196175559348898	0.15643905735970448	0.02433771504055785	0.032736890850976995	0.4928447500018373	0.2238958930570203	0.04778393809641349
20	1.1381983169019608e-7	0.021961755593359562	0.1564390573591961	0.024337715040579595	0.03273689085100717	0.4928447500012765	0.2238958930577821	0.04778393809679731
21	5.090177616937265e-8	0.02196175559338938	0.15643905735931363	0.024337715040574647	0.032736890851000185	0.4928447500014048	0.22389589305760826	0.04778393809670884
22	2.2763966338039216e-8	0.02196175559337609	0.1564390573592599	0.0243377150405768	0.03273689085100313	0.4928447500013469	0.22389589305768653	0.047783938096748774
23	1.0180355233874528e-8	0.021961755593379113	0.15643905735927233	0.024337715040576254	0.032736890851002586	0.49284475000136235	0.22389589305766824	0.0477839380967394
24	4.5527932676078435e-9	0.0219617555933777	0.15643905735926691	0.024337715040576514	0.03273689085100273	0.4928447500013562	0.2238958930576761	0.04778393809674375
25	2.036071046774906e-9	0.021961755593378058	0.15643905735926888	0.02433771504057655	0.03273689085100278	0.49284475000135686	0.22389589305767407	0.04778393809674267
26	9.105586535215687e-10	0.021961755593377846	0.15643905735926783	0.02433771504057639	0.03273689085100284	0.49284475000135747	0.22389589305767538	0.04778393809674313
27	4.072142093549812e-10	0.02196175559337789	0.1564390573592682	0.02433771504057665	0.03273689085100299	0.4928447500013565	0.22389589305767568	0.04778393809674305
28	1.8211173070431372e-10	0.021961755593377846	0.156439057359268	0.024337715040576486	0.032736890851002745	0.4928447500013586	0.22389589305767457	0.04778393809674293
29	8.144284187099624e-11	0.021961755593377888	0.15643905735926852	0.024337715040576576	0.03273689085100286	0.49284475000135813	0.2238958930576758	0.04778393809674316
30	3.642234614086275e-11	0.02196175559337787	0.1564390573592678	0.024337715040576573	0.03273689085100278	0.4928447500013582	0.22389589305767588	0.04778393809674312
31	1.6288568374199248e-11	0.021961755593377923	0.1564390573592675	0.024337715040576503	0.03273689085100285	0.49284475000135675	0.2238958930576753	0.047783938096742896
32	7.28446922817255e-12	0.02196175559337788	0.15643905735926836	0.02433771504057653	0.032736890851002905	0.4928447500013583	0.22389589305767524	0.0477839380967431
33	3.2577136748398492e-12	0.021961755593377923	0.1564390573592676	0.024337715040576583	0.032736890851002926	0.49284475000135847	0.22389589305767538	0.047783938096743334
34	1.45689384563451e-12	0.021961755593377895	0.15643905735926897	0.02433771504057655	0.03273689085100285	0.49284475000135514	0.22389589305767446	0.04778393809674303
