0,A',0.0 0.005248055760318709 0.005248055760318701 0.005248055760318682 0.005248055760318675 0.0052480557603187 0.005248055760318687 0.005248055760318706 0.005248055760318673 0.005248055760318688 0.005248055760318677 0.005248055760318694 0.005248055760318687 0.0052480557603186645 0.005248055760318668 0.005248055760318676 0.005248055760318677 0.005248055760318676 0.005248055760318659 0.00524805576031871 0.005248055760318675 0.005248055760318694 0.005248055760318674 0.005248055760318649 0.0052480557603186845 0.005248055760318712 0.005248055760318668 0.005248055760318653 0.005248055760318688 0.005248055760318682 0.005248055760318673 0.0052480557603186324 0.0052480557603186775 0.005248055760318676 0.0052480557603186715 0.0052480557603186715 0.005248055760318667 0.005248055760318625 0.005248055760318661 0.005248055760318702 0.005248055760318672 0.005248055760318686 0.005248055760318669 0.005248055760318679 0.005248055760318684 0.0052480557603187036 0.005248055760318661 0.005248055760318646 0.005248055760318646 0.005248055760318644 0.0052480557603186645 0.005248055760318652 0.005248055760318671 0.0052480557603186645 0.0052480557603186585 0.005248055760318677 0.005248055760318682 0.005248055760318649 0.005248055760318654 0.005248055760318669 0.005248055760318655 0.005248055760318685 0.005248055760318663 0.005248055760318663 0.00524805576031866 0.0052480557603186715 0.00524805576031864 0.0052480557603186585 0.005248055760318649 0.005248055760318654 0.0052480557603186585 0.005248055760318642 0.0052480557603186585 0.005248055760318647 0.0052480557603186385 0.005248055760318657 0.005248055760318656 0.005248055760318635 0.0052480557603186515 0.0052480557603186324 0.005248055760318656 0.0052480557603186125 0.005248055760318648 0.005248055760318655 0.00524805576031865 0.005248055760318654 0.005248055760318651 0.005248055760318636 0.005248055760318638 0.005248055760318628 0.005248055760318625 0.005248055760318623 0.00524805576031861 0.005248055760318612 0.005248055760318605 0.0052480557603186 0.005248055760318616 0.005248055760318608 0.005248055760318621 0.0052480557603186 0.00524805576031882 0.005248055760318247 0.005248055760322543 0.005248055760311924 0.005248055760392245 0.005248055760199405 0.0052480557617062395 0.0052480557581901345 0.005248055786530754 0.005248055722293641 0.005248056256505691 0.005248055080717312 0.005248065160475739 0.0052480435489346364 0.005248224386440664 0.0052478095355008745 0.005293772534380483 0.013461254890080496 0.04447127682066223 0.06481383166031773 
1,A',0.25 0.060208527223977286 0.06020852722397762 0.06020852722397713 0.060208527223977355 0.06020852722397723 0.06020852722397749 0.060208527223977126 0.060208527223977536 0.06020852722397735 0.06020852722397736 0.06020852722397698 0.060208527223977425 0.060208527223977196 0.06020852722397731 0.06020852722397746 0.060208527223977654 0.06020852722397675 0.06020852722397726 0.06020852722397769 0.060208527223977217 0.060208527223977494 0.06020852722397743 0.060208527223977355 0.0602085272239772 0.06020852722397763 0.06020852722397732 0.06020852722397746 0.06020852722397724 0.0602085272239773 0.060208527223977217 0.060208527223977244 0.06020852722397757 0.06020852722397725 0.060208527223977265 0.06020852722397716 0.06020852722397736 0.060208527223977355 0.06020852722397729 0.06020852722397721 0.06020852722397712 0.06020852722397722 0.060208527223977217 0.06020852722397711 0.060208527223977265 0.06020852722397738 0.060208527223977036 0.06020852722397725 0.06020852722397733 0.060208527223977175 0.06020852722397704 0.060208527223977126 0.060208527223977334 0.060208527223977334 0.060208527223977466 0.0602085272239775 0.06020852722397711 0.060208527223977105 0.060208527223977085 0.06020852722397716 0.06020852722397729 0.060208527223976835 0.06020852722397707 0.060208527223977 0.06020852722397691 0.06020852722397746 0.06020852722397706 0.06020852722397716 0.0602085272239771 0.06020852722397702 0.060208527223976904 0.0602085272239771 0.06020852722397718 0.0602085272239767 0.060208527223977036 0.06020852722397746 0.06020852722397707 0.06020852722397735 0.060208527223977126 0.06020852722397707 0.06020852722397705 0.060208527223976786 0.06020852722397689 0.06020852722397689 0.06020852722397696 0.06020852722397699 0.06020852722397693 0.06020852722397721 0.06020852722397691 0.06020852722397699 0.06020852722397697 0.060208527223976856 0.060208527223976925 0.06020852722397702 0.0602085272239769 0.06020852722397676 0.06020852722397678 0.060208527223976904 0.060208527223977015 0.0602085272239767 0.06020852722397821 0.060208527223974406 0.06020852722400101 0.06020852722393544 0.060208527224430916 0.06020852722324068 0.06020852723253611 0.06020852721083286 0.060208527385654055 0.06020852698914792 0.06020853028443125 0.06020852302709981 0.06020858521668058 0.06020845188126258 0.060209567172833475 0.0602070252683356 0.060525075105065856 0.0973237858386273 0.15295377767516682 0.15495833304677212 
1,A'',0.25 0.06020852722398029 0.06020852722398066 0.06020852722398022 0.060208527223980436 0.06020852722398028 0.06020852722398051 0.060208527223980186 0.060208527223980554 0.06020852722398036 0.06020852722398035 0.06020852722398002 0.06020852722398045 0.060208527223980166 0.060208527223980346 0.06020852722398043 0.06020852722398066 0.06020852722397976 0.06020852722398026 0.06020852722398069 0.06020852722398024 0.060208527223980485 0.06020852722398044 0.060208527223980395 0.06020852722398025 0.06020852722398069 0.06020852722398037 0.0602085272239805 0.060208527223980346 0.06020852722398036 0.06020852722398024 0.06020852722398031 0.06020852722398061 0.06020852722398033 0.0602085272239803 0.06020852722398023 0.060208527223980395 0.06020852722398037 0.060208527223980284 0.06020852722398021 0.06020852722398024 0.06020852722398028 0.06020852722398028 0.060208527223980145 0.060208527223980325 0.06020852722398042 0.0602085272239801 0.0602085272239803 0.06020852722398041 0.06020852722398022 0.0602085272239801 0.06020852722398015 0.060208527223980415 0.060208527223980415 0.06020852722398051 0.060208527223980554 0.060208527223980214 0.06020852722398014 0.0602085272239802 0.06020852722398025 0.06020852722398036 0.06020852722397994 0.060208527223980166 0.06020852722398003 0.060208527223980034 0.060208527223980526 0.0602085272239802 0.06020852722398023 0.060208527223980166 0.06020852722398011 0.06020852722397994 0.060208527223980145 0.060208527223980186 0.06020852722397974 0.06020852722398007 0.06020852722398052 0.06020852722398006 0.0602085272239804 0.06020852722398017 0.06020852722398012 0.06020852722398011 0.06020852722397982 0.06020852722397992 0.060208527223979964 0.06020852722397998 0.060208527223980096 0.06020852722397998 0.060208527223980256 0.06020852722397998 0.06020852722398006 0.06020852722397997 0.060208527223979943 0.06020852722398001 0.060208527223980075 0.06020852722397992 0.06020852722397982 0.06020852722397992 0.06020852722397993 0.060208527223979985 0.06020852722397984 0.06020852722398128 0.060208527223977445 0.06020852722400404 0.06020852722393852 0.06020852722443393 0.06020852722324373 0.06020852723253923 0.060208527210835874 0.060208527385657115 0.06020852698915102 0.06020853028443438 0.06020852302710291 0.06020858521668356 0.06020845188126567 0.06020956717283657 0.060207025268338654 0.06052507510506904 0.097323785838629 0.15295377767516694 0.15495833304677248 
2,A'',0.5 0.21515784083541725 0.21515784083541603 0.21515784083541573 0.2151578408354155 0.2151578408354154 0.21515784083541584 0.21515784083541573 0.215157840835416 0.21515784083541523 0.21515784083541603 0.21515784083541617 0.2151578408354167 0.21515784083541625 0.2151578408354167 0.21515784083541556 0.21515784083541725 0.21515784083541678 0.21515784083541725 0.21515784083541847 0.21515784083541603 0.21515784083541614 0.21515784083541598 0.2151578408354159 0.2151578408354164 0.2151578408354152 0.21515784083541636 0.21515784083541514 0.21515784083541578 0.21515784083541833 0.2151578408354158 0.21515784083541603 0.21515784083541556 0.2151578408354182 0.215157840835416 0.21515784083541586 0.2151578408354164 0.2151578408354156 0.21515784083541717 0.21515784083541564 0.21515784083541664 0.21515784083541717 0.2151578408354166 0.21515784083541664 0.21515784083541636 0.21515784083541575 0.21515784083541534 0.21515784083541625 0.21515784083541603 0.21515784083541753 0.215157840835417 0.2151578408354157 0.21515784083541625 0.21515784083541575 0.2151578408354156 0.2151578408354163 0.21515784083541614 0.21515784083541642 0.21515784083541584 0.21515784083541561 0.2151578408354165 0.21515784083541545 0.2151578408354162 0.2151578408354146 0.2151578408354159 0.21515784083541561 0.21515784083541592 0.2151578408354146 0.2151578408354154 0.2151578408354158 0.2151578408354159 0.21515784083541584 0.21515784083541528 0.21515784083541442 0.21515784083541614 0.2151578408354153 0.21515784083541603 0.21515784083541464 0.2151578408354158 0.2151578408354157 0.21515784083541553 0.2151578408354159 0.21515784083541542 0.2151578408354168 0.21515784083541542 0.21515784083541567 0.21515784083538028 0.21515784083524844 0.21515784083267922 0.21515783914853995 0.2151417809360754 0.21497710756873356 0.2148845435494381 0.21485813331416329 0.21484960098351993 0.21484620116450462 0.2148446633342949 0.21484403497389581 0.2148437605243697 0.2148436489544254 0.2148436004483987 0.21484358073636217 0.21484357217457398 0.2148435686929076 0.21484356718129208 0.2148435665663932 0.21484356629337922 0.2148435662007537 0.21484356603994118 0.21484356631570137 0.2148435641808265 0.214843569580446 0.21484352974489968 0.21484362897498124 0.2148429153268693 0.2148447896794555 0.21467193687384953 0.19429724229329962 0.1443212377900321 0.09261902373927153 
2,A',0.0 0.6442155852352452 0.6442155852352439 0.6442155852352422 0.6442155852352434 0.6442155852352414 0.6442155852352426 0.6442155852352417 0.6442155852352478 0.6442155852352442 0.6442155852352426 0.644215585235236 0.6442155852352435 0.6442155852352426 0.6442155852352415 0.6442155852352441 0.6442155852352451 0.6442155852352411 0.6442155852352436 0.6442155852352418 0.6442155852352432 0.6442155852352432 0.6442155852352405 0.6442155852352434 0.6442155852352428 0.644215585235245 0.644215585235242 0.6442155852352396 0.6442155852352429 0.6442155852352356 0.6442155852352418 0.644215585235242 0.644215585235241 0.6442155852352384 0.6442155852352415 0.6442155852352425 0.6442155852352421 0.6442155852352388 0.6442155852352413 0.6442155852352452 0.644215585235243 0.6442155852352432 0.6442155852352419 0.6442155852352461 0.6442155852352437 0.6442155852352451 0.6442155852352432 0.6442155852352396 0.6442155852352432 0.6442155852352467 0.6442155852352418 0.6442155852352399 0.6442155852352425 0.6442155852352424 0.6442155852352405 0.6442155852352419 0.6442155852352409 0.6442155852352357 0.6442155852352395 0.6442155852352442 0.644215585235241 0.6442155852352422 0.6442155852352417 0.6442155852352439 0.6442155852352415 0.644215585235241 0.6442155852352411 0.6442155852352424 0.6442155852352407 0.6442155852352398 0.6442155852352386 0.6442155852352409 0.6442155852352429 0.6442155852352436 0.6442155852352405 0.6442155852352405 0.6442155852352419 0.6442155852352416 0.6442155852352408 0.6442155852352403 0.644215585235242 0.6442155852352447 0.6442155852352401 0.6442155852352399 0.6442155852352405 0.6442155852352393 0.6442155852352761 0.6442155852354055 0.6442155852379758 0.6442155869221118 0.6442316451049953 0.6443963181689892 0.6444888820177721 0.6445152922043962 0.6445238245193228 0.644527224332072 0.6445287621594504 0.644529390518693 0.6445296649677134 0.6445297765374522 0.6445298250433861 0.6445298447553981 0.6445298533171021 0.6445298567989547 0.6445298583092596 0.6445298589276987 0.6445298591763617 0.6445298593335973 0.6445298590397607 0.6445298599446365 0.6445298535736126 0.644529869787001 0.644529750285907 0.6445300479816496 0.6445279070302662 0.6445335301489393 0.6440149722525136 0.5828909912830442 0.4329634351001838 0.2778570690278499 
2,A',0.0 0.0004890485364223922 0.0004890485364223917 0.0004890485364223904 0.0004890485364223942 0.0004890485364223942 0.0004890485364223948 0.0004890485364223944 0.0004890485364223946 0.0004890485364223904 0.0004890485364223929 0.0004890485364223925 0.0004890485364223942 0.0004890485364223952 0.0004890485364223945 0.0004890485364223948 0.0004890485364223932 0.0004890485364223958 0.0004890485364223937 0.0004890485364223947 0.0004890485364223931 0.0004890485364223943 0.000489048536422393 0.0004890485364223931 0.0004890485364223938 0.0004890485364223939 0.0004890485364223932 0.0004890485364223932 0.0004890485364223939 0.0004890485364223919 0.000489048536422394 0.000489048536422393 0.0004890485364223952 0.0004890485364223943 0.0004890485364223957 0.0004890485364223922 0.0004890485364223947 0.0004890485364223915 0.0004890485364223926 0.0004890485364223945 0.0004890485364223945 0.0004890485364223929 0.0004890485364223934 0.0004890485364223903 0.0004890485364223932 0.0004890485364223901 0.0004890485364223934 0.0004890485364223899 0.0004890485364223914 0.000489048536422392 0.0004890485364223932 0.0004890485364223934 0.0004890485364223921 0.0004890485364223916 0.0004890485364223935 0.0004890485364223924 0.0004890485364223921 0.0004890485364223903 0.0004890485364223915 0.0004890485364223916 0.0004890485364223906 0.0004890485364223919 0.0004890485364223922 0.0004890485364223891 0.0004890485364223942 0.0004890485364223926 0.000489048536422393 0.0004890485364223924 0.0004890485364223916 0.0004890485364223943 0.0004890485364223916 0.0004890485364223901 0.0004890485364223883 0.0004890485364223894 0.0004890485364223903 0.0004890485364223921 0.0004890485364223912 0.0004890485364223874 0.0004890485364223913 0.0004890485364223907 0.0004890485364223916 0.0004890485364223882 0.0004890485364223907 0.0004890485364223895 0.0004890485364223906 0.0004890485364223907 0.0004890485364223908 0.0004890485364223912 0.0004890485364223911 0.0004890485364223913 0.0004890485364223905 0.0004890485364223886 0.0004890485364223872 0.0004890485364223848 0.0004890485364223849 0.0004890485364223857 0.0004890485364223859 0.0004890485364223841 0.0004890485364223869 0.0004890485364223811 0.0004890485364224153 0.0004890485364222887 0.0004890485364229476 0.0004890485364206268 0.000489048536432649 0.0004890485363903854 0.0004890485366100005 0.0004890485358388428 0.0004890485398567476 0.0004890485257607105 0.0004890485993627008 0.0004890483412385582 0.0004890496905439806 0.0004890449530719471 0.0004890689930256474 0.0004889808552829895 0.0004919799609566005 0.0008097226931418218 0.008097312061966691 0.03753504622062319 
2,A'',0.0 0.0004890485364223916 0.0004890485364223914 0.00048904853642239 0.0004890485364223938 0.0004890485364223937 0.0004890485364223944 0.000489048536422394 0.000489048536422394 0.0004890485364223899 0.0004890485364223924 0.0004890485364223919 0.0004890485364223937 0.0004890485364223944 0.0004890485364223939 0.0004890485364223944 0.0004890485364223927 0.0004890485364223952 0.000489048536422393 0.0004890485364223941 0.0004890485364223924 0.0004890485364223938 0.0004890485364223924 0.0004890485364223924 0.000489048536422393 0.0004890485364223932 0.0004890485364223925 0.0004890485364223927 0.000489048536422393 0.0004890485364223912 0.0004890485364223931 0.0004890485364223922 0.0004890485364223944 0.0004890485364223935 0.000489048536422395 0.0004890485364223914 0.0004890485364223938 0.0004890485364223903 0.0004890485364223917 0.0004890485364223937 0.0004890485364223938 0.0004890485364223919 0.0004890485364223926 0.0004890485364223895 0.0004890485364223924 0.0004890485364223894 0.0004890485364223928 0.0004890485364223893 0.0004890485364223908 0.0004890485364223913 0.0004890485364223924 0.0004890485364223928 0.0004890485364223913 0.0004890485364223907 0.0004890485364223929 0.0004890485364223915 0.0004890485364223915 0.000489048536422389 0.0004890485364223908 0.0004890485364223908 0.00048904853642239 0.0004890485364223914 0.0004890485364223917 0.0004890485364223886 0.0004890485364223938 0.0004890485364223918 0.0004890485364223924 0.0004890485364223919 0.0004890485364223908 0.0004890485364223938 0.0004890485364223911 0.0004890485364223895 0.0004890485364223877 0.0004890485364223888 0.0004890485364223898 0.0004890485364223916 0.0004890485364223908 0.0004890485364223868 0.0004890485364223906 0.00048904853642239 0.0004890485364223908 0.0004890485364223874 0.0004890485364223902 0.0004890485364223891 0.0004890485364223901 0.0004890485364223902 0.0004890485364223902 0.0004890485364223905 0.0004890485364223905 0.0004890485364223907 0.0004890485364223896 0.0004890485364223879 0.0004890485364223864 0.000489048536422384 0.0004890485364223842 0.0004890485364223849 0.000489048536422385 0.0004890485364223836 0.0004890485364223863 0.0004890485364223804 0.0004890485364224149 0.0004890485364222883 0.0004890485364229469 0.0004890485364206262 0.0004890485364326485 0.0004890485363903846 0.0004890485366100001 0.0004890485358388421 0.0004890485398567468 0.0004890485257607099 0.0004890485993627 0.0004890483412385573 0.0004890496905439795 0.0004890449530719462 0.0004890689930256469 0.0004889808552829893 0.0004919799609565988 0.0008097226931418222 0.008097312061966734 0.0375350462206233 
3,A'',0.25 0.007036653181147808 0.0070366531811477204 0.007036653181147735 0.00703665318114773 0.007036653181147766 0.0070366531811477265 0.00703665318114775 0.007036653181147711 0.007036653181147679 0.007036653181147702 0.007036653181147731 0.007036653181147708 0.0070366531811477265 0.007036653181147709 0.0070366531811476936 0.007036653181147719 0.007036653181147684 0.007036653181147694 0.007036653181147758 0.00703665318114774 0.007036653181147722 0.007036653181147715 0.007036653181147697 0.007036653181147722 0.007036653181147744 0.007036653181147679 0.007036653181147705 0.007036653181147718 0.007036653181147715 0.007036653181147715 0.007036653181147718 0.007036653181147699 0.007036653181147701 0.007036653181147703 0.007036653181147678 0.007036653181147692 0.007036653181147727 0.007036653181147694 0.007036653181147708 0.007036653181147681 0.007036653181147697 0.007036653181147697 0.007036653181147682 0.007036653181147723 0.007036653181147683 0.007036653181147728 0.007036653181147685 0.007036653181147689 0.007036653181147687 0.007036653181147718 0.007036653181147743 0.007036653181147709 0.0070366531811477265 0.007036653181147703 0.0070366531811477135 0.0070366531811476875 0.007036653181147662 0.007036653181147702 0.007036653181147701 0.007036653181147687 0.007036653181147689 0.007036653181147675 0.007036653181147671 0.007036653181147677 0.007036653181147673 0.007036653181147696 0.0070366531811476805 0.007036653181147688 0.007036653181147669 0.007036653181147698 0.007036653181147617 0.0070366531811476805 0.007036653181147663 0.0070366531811476675 0.0070366531811476675 0.007036653181147684 0.007036653181147688 0.007036653181147684 0.007036653181147661 0.007036653181147687 0.0070366531811476745 0.007036653181147698 0.007036653181147686 0.0070366531811476805 0.007036653181147661 0.007036653181147692 0.007036653181147705 0.0070366531811480795 0.0070366531813976785 0.007036655561302272 0.00703667996669017 0.0070366936851245995 0.007036697599248958 0.007036698863781555 0.0070366993676511365 0.007036699595565001 0.0070366996886910204 0.007036699729365798 0.007036699745900938 0.007036699753090074 0.00703669975601018 0.007036699757284973 0.007036699757776702 0.0070366997581067904 0.007036699757755192 0.007036699759702705 0.007036699751635933 0.007036699785947917 0.007036699638175992 0.007036700254865572 0.007036697548451218 0.00703670863122944 0.007036658986895746 0.007036856377255874 0.007035943974874897 0.007037565610464275 0.006579705969051642 0.027988852206458817 0.08951123437594545 
3,A',0.25 0.006903430940074164 0.0069034309400741595 0.006903430940074137 0.00690343094007414 0.006903430940074125 0.006903430940074145 0.00690343094007415 0.006903430940074139 0.006903430940074183 0.006903430940074115 0.006903430940074112 0.0069034309400741335 0.006903430940074166 0.006903430940074138 0.006903430940074177 0.006903430940074163 0.006903430940074131 0.00690343094007414 0.006903430940074142 0.006903430940074152 0.006903430940074131 0.006903430940074134 0.006903430940074113 0.006903430940074115 0.006903430940074082 0.006903430940074122 0.006903430940074072 0.006903430940074118 0.006903430940074101 0.006903430940074109 0.006903430940074096 0.0069034309400741395 0.006903430940074116 0.0069034309400741265 0.006903430940074082 0.00690343094007412 0.006903430940074085 0.006903430940074105 0.0069034309400741265 0.0069034309400741204 0.0069034309400741 0.006903430940074083 0.00690343094007411 0.0069034309400741265 0.006903430940074102 0.006903430940074107 0.006903430940074158 0.006903430940074154 0.006903430940074126 0.006903430940074121 0.006903430940074101 0.0069034309400741135 0.006903430940074126 0.0069034309400741204 0.006903430940074113 0.006903430940074115 0.006903430940074114 0.006903430940074107 0.006903430940074071 0.006903430940074126 0.0069034309400740675 0.006903430940074109 0.006903430940074123 0.0069034309400741335 0.00690343094007413 0.0069034309400741066 0.0069034309400741265 0.006903430940074081 0.006903430940074079 0.006903430940074095 0.006903430940074092 0.006903430940074096 0.0069034309400740936 0.006903430940074107 0.006903430940074061 0.006903430940074082 0.006903430940074126 0.006903430940074086 0.0069034309400741135 0.006903430940074097 0.006903430940074098 0.006903430940074102 0.006903430940074122 0.006903430940074099 0.006903430940074119 0.006903430940074087 0.006903430940074063 0.006903430940073717 0.006903430939830298 0.006903428619087908 0.0069034048203950584 0.006903391442988027 0.006903387626165127 0.0069033863930676445 0.006903385901723754 0.0069033856794756526 0.006903385588664652 0.006903385549001045 0.006903385532876827 0.006903385525867025 0.006903385523016905 0.006903385521785417 0.00690338552125818 0.006903385521145066 0.0069033855206178186 0.006903385522472312 0.006903385514457948 0.006903385548497908 0.00690338540226119 0.006903386014490271 0.006903383336305548 0.006903394342741686 0.006903345216907589 0.006903541328579331 0.0069026385364209936 0.006904342835998505 0.006462814412616117 0.02794463314267742 0.08951088637519039 
4,A',0.0 4.328252700320781e-5 4.328252700320755e-5 4.328252700320785e-5 4.32825270032077e-5 4.328252700320766e-5 4.32825270032075e-5 4.328252700320735e-5 4.32825270032077e-5 4.328252700320758e-5 4.3282527003207685e-5 4.3282527003207366e-5 4.32825270032077e-5 4.3282527003207726e-5 4.328252700320749e-5 4.328252700320749e-5 4.328252700320759e-5 4.328252700320743e-5 4.328252700320754e-5 4.3282527003207895e-5 4.328252700320761e-5 4.328252700320777e-5 4.328252700320765e-5 4.328252700320774e-5 4.3282527003207665e-5 4.3282527003207766e-5 4.328252700320755e-5 4.32825270032079e-5 4.3282527003207624e-5 4.328252700320787e-5 4.3282527003207644e-5 4.328252700320751e-5 4.328252700320783e-5 4.3282527003207746e-5 4.3282527003207604e-5 4.3282527003207414e-5 4.328252700320755e-5 4.328252700320759e-5 4.328252700320764e-5 4.328252700320761e-5 4.328252700320765e-5 4.328252700320767e-5 4.328252700320739e-5 4.328252700320734e-5 4.32825270032075e-5 4.328252700320749e-5 4.3282527003207536e-5 4.3282527003207746e-5 4.3282527003207495e-5 4.3282527003207414e-5 4.328252700320758e-5 4.328252700320729e-5 4.328252700320758e-5 4.328252700320746e-5 4.328252700320749e-5 4.328252700320736e-5 4.3282527003207346e-5 4.328252700320768e-5 4.328252700320744e-5 4.328252700320743e-5 4.328252700320751e-5 4.328252700320768e-5 4.328252700320756e-5 4.32825270032075e-5 4.3282527003207346e-5 4.328252700320753e-5 4.3282527003207495e-5 4.3282527003207576e-5 4.328252700320737e-5 4.328252700320713e-5 4.328252700320755e-5 4.3282527003207576e-5 4.328252700320752e-5 4.328252700320741e-5 4.32825270032075e-5 4.328252700320744e-5 4.328252700320751e-5 4.328252700320741e-5 4.328252700320747e-5 4.328252700320745e-5 4.328252700320751e-5 4.3282527003207685e-5 4.328252700320741e-5 4.328252700320774e-5 4.328252700320748e-5 4.328252700320729e-5 4.328252700320738e-5 4.328252700320718e-5 4.328252700320237e-5 4.328252700010018e-5 4.328249741899899e-5 4.328219407144199e-5 4.328202355771778e-5 4.3281974906982875e-5 4.3281959189434254e-5 4.328195292657099e-5 4.328195009370832e-5 4.328194893619495e-5 4.328194843062718e-5 4.328194822510165e-5 4.328194813575053e-5 4.328194809942798e-5 4.328194808370395e-5 4.328194807709525e-5 4.3281948075169215e-5 4.328194807048234e-5 4.32819480854264e-5 4.328194802038631e-5 4.3281948298074385e-5 4.3281947112623085e-5 4.328195211074367e-5 4.3281930400272424e-5 4.328202029545461e-5 4.328162195981599e-5 4.32832188682166e-5 4.327587757117193e-5 4.329976074869609e-5 4.0974088368954364e-5 0.0002083854657187277 0.0007011962866339147 
