2.3478713763747794	1.7232694295693918
0.525	0.7572877151880153
0.11739356881873896	1.141279985084993
0.02625	0.556725181552495
0.005869678440936946	1.1647147495348773
0.0013124999999999994	0.3438509150097455
0.00029348392204684733	1.2446664808729455
6.562499999999998e-5	0.0004935217760604349
1.4674196102342366e-5	1.4353513250810024
3.281249999999999e-6	-0.3537173871690824
7.337098051171192e-7	1.6555103771347555
1.6406250000000018e-7	-0.48920617717823833
3.6685490255855955e-8	1.764797375706421
8.203125000000007e-9	-0.5198105088254672
1.834274512792798e-9	1.8127609743273163
4.101562500000004e-10	-0.5286599515818343
9.17137256396399e-11	1.8384338708743233
2.050781250000002e-11	-0.5322535538453663
4.5856862819819956e-12	1.8544259280319448
1.025390625000001e-12	-0.5340698041431763
2.2928431409909974e-13	1.8653655142442562
5.126953125000005e-14	-0.5351182294387562
1.1464215704954988e-14	1.8733288226124825
2.5634765625000026e-15	-0.5357791492846303
5.732107852477494e-16	1.8793889102094155
1.2817382812500012e-16	-0.536222933944696
2.866053926238747e-17	1.884157335369307
6.408691406250007e-18	-0.5365354706501618
1.4330269631193736e-18	1.8880085152262933
