0.525	-0.7548354088305606
0.11739356881873897	0.4672977936253827
0.026249999999999996	1.0242431190706403
0.005869678440936947	-1.1334317447126427
0.0013124999999999999	-2.938951897012215
0.00029348392204684755	-0.6052242964795622
6.562500000000004e-5	-4.419483211393096
1.4674196102342378e-5	0.9833126130254244
3.2812500000000014e-6	-4.241173130387504
7.33709805117119e-7	1.2030275512564446
1.640625000000001e-7	-11.076348800967441
3.668549025585595e-8	0.9448257124881909
8.203125000000006e-9	-4.054709081424884
1.8342745127927974e-9	3.705838696595257
4.101562500000002e-10	-4.976972268340182
9.171372563963987e-11	4.512859261249086
2.0507812500000012e-11	1.8677556839886975
4.58568628198198e-12	1.1475145239256461
1.0253906249999979e-12	-8.507920227668954
2.2928431409909903e-13	1.3217649540144478
5.126953124999989e-14	-7.374373111229275
1.1464215704954951e-14	-4.705394779721027
2.5634765624999947e-15	-22.954845953641875
5.732107852477477e-16	-5.583757256854489
1.2817382812499973e-16	-12.198173222471418
2.8660539262387383e-17	3.252479858011431
6.408691406249987e-18	-9.154401420042337
1.4330269631193692e-18	-5.805304870576828
3.204345703124994e-19	-28.720424597977125
