2,1,0.0 0.03351700078268933 0.033517000782689314 0.033517000782689314 0.033517000782689314 0.033517000782689294 0.0335170007826893 0.03351700078268929 0.033517000782689335 0.03351700078268931 0.03351700078268931 0.03351700078268928 0.033517000782689314 0.033517000782689314 0.033517000782689335 0.033517000782689314 0.03351700078268925 0.03351700078267973 0.03351700078266846 0.03351700078252133 0.03351700078250767 0.03351700078176937 0.03351700078209543 0.03351700077768107 0.033517000782134994 0.0335170007474999 0.03351700080110614 0.03351700046947357 0.03351700114144227 0.03351699748284646 0.03351700643125208 0.033516961593469626 0.03351708782412547 0.0335164916911089 0.03351836347744565 0.03350991370798035 0.03353898439560374 0.03342058584440071 0.036337072044326686 0.10289765118266661 
3,1,0.5 0.9664829992173075 0.9664829992173075 0.9664829992173077 0.9664829992173083 0.966482999217307 0.9664829992173072 0.9664829992173072 0.966482999217308 0.9664829992173076 0.966482999217308 0.9664829992173064 0.9664829992173088 0.9664829992173083 0.9664829992173086 0.9664829992173096 0.9664829992173096 0.9664829992173197 0.9664829992173309 0.9664829992174776 0.966482999217491 0.9664829992182299 0.9664829992179031 0.9664829992223183 0.966482999217864 0.9664829992524989 0.9664829991988926 0.9664829995305263 0.9664829988585565 0.9664830025171525 0.966482993568747 0.9664830384065299 0.9664829121758745 0.9664835083088916 0.9664816365225554 0.96649008629202 0.9664610156043965 0.9665794141555998 0.9636629279556729 0.8971023488173333 
