0,1,0.0 0.15354165293506783 0.15354165293506794 0.15354165293506797 0.15354165293506788 0.15354165293506777 0.15354165293506772 0.15354165293506777 0.1535416529350678 0.1535416529350677 0.15354165293506752 0.15354165293506775 0.15354165293506736 0.15354165293506772 0.15354165293506783 0.1535416529350677 0.1535416529350677 0.15354165293506758 0.15354165293506672 0.15354165293505947 0.15354165293500968 0.15354165293460756 0.1535416529318475 0.15354165291212438 0.1535416527950113 0.15354165217804286 0.1535416494978988 0.15354164065975867 0.1535416157341852 0.1535415622768569 0.15354145248780646 0.15354126529643536 0.15354093044697745 0.15354039964311808 0.15353947358801684 0.15353802000012706 0.153535337547434 0.15353134442356384 0.15352306508435665 0.15351209126182883 0.15348777721582976 0.1534644129080799 0.1534651865001575 0.15434033551253862 0.15898374930523063 0.17020488361189126 0.18614360152270074 0.20198718640558933 0.21827758052283885 0.230076722513974 
1,1,0.5 0.6929166941298645 0.6929166941298636 0.6929166941298641 0.692916694129864 0.6929166941298642 0.6929166941298642 0.6929166941298643 0.6929166941298642 0.6929166941298643 0.692916694129863 0.6929166941298633 0.6929166941298631 0.6929166941298636 0.6929166941298631 0.6929166941298635 0.6929166941298636 0.6929166941298638 0.6929166941298656 0.6929166941298787 0.6929166941299784 0.6929166941307834 0.6929166941363041 0.6929166941757503 0.6929166944099765 0.6929166956439134 0.6929167010042012 0.6929167186804822 0.6929167685316298 0.6929168754462867 0.6929170950243871 0.6929174694071297 0.692918139106045 0.6929192007137629 0.6929210528239671 0.6929239599997452 0.6929293249051323 0.6929373111528728 0.692953869831286 0.6929758174763424 0.6930244455683403 0.6930711741838403 0.6930696269996851 0.6913193289749221 0.6820325013895375 0.6595902327762165 0.6277127969545985 0.5960256271888209 0.5634448389543214 0.5398465549720517 
2,1,0.0 0.15354165293506794 0.15354165293506802 0.15354165293506808 0.15354165293506808 0.15354165293506794 0.15354165293506788 0.15354165293506783 0.15354165293506794 0.1535416529350678 0.15354165293506755 0.15354165293506783 0.1535416529350676 0.15354165293506772 0.153541652935068 0.1535416529350678 0.15354165293506777 0.1535416529350678 0.15354165293506672 0.15354165293505964 0.15354165293500982 0.15354165293460778 0.15354165293184766 0.15354165291212463 0.1535416527950115 0.15354165217804297 0.15354164949789895 0.1535416406597589 0.15354161573418534 0.153541562276857 0.15354145248780654 0.1535412652964354 0.1535409304469777 0.15354039964311833 0.15353947358801695 0.15353802000012734 0.15353533754743423 0.15353134442356406 0.1535230650843568 0.15351209126182913 0.15348777721582996 0.15346441290808027 0.15346518650015784 0.15434033551253953 0.15898374930523212 0.17020488361189282 0.18614360152270157 0.20198718640558982 0.21827758052283905 0.23007672251397396 
