0,2,0.0 0.010178908600501885 0.010178908600501881 0.010178908600501885 0.010178908600501874 0.010178908600501878 0.01017890860050188 0.010178908600499538 0.01017890860049793 0.01017890860042827 0.01017890860047145 0.010178908599883513 0.010178908600669017 0.010178908595808141 0.010178908605489019 0.010178908555042407 0.010178908684753598 0.010178908067313343 0.010178910064806425 0.010178901469864733 0.010178933059150462 0.01017880577933157 0.010179333851313102 0.010177307030046094 0.010186631040166975 0.010154950389110677 0.010653011373269116 0.01248541561727944 0.014040271379424091 0.015496235067477666 
1,3,0.5 0.31761481966567173 0.3176148196656716 0.31761481966567173 0.3176148196656715 0.3176148196656715 0.3176148196656714 0.31761481966561245 0.31761481966557226 0.31761481966382454 0.31761481966490784 0.31761481965015553 0.3176148196698648 0.3176148195478983 0.3176148197907992 0.31761481852506096 0.3176148217793907 0.3176148062889879 0.3176148563867742 0.3176146408046024 0.3176154328095067 0.3176122412715773 0.31762547147274783 0.3175746726242184 0.3178075085338688 0.31701699332278716 0.3305145143995508 0.38369405779981836 0.4128482624681771 0.4198727681723319 
2,3,0.0 0.04707343108594856 0.047073431085948615 0.04707343108594854 0.04707343108594856 0.04707343108594855 0.04707343108594854 0.04707343108592991 0.04707343108591713 0.0470734310853636 0.04707343108570669 0.047073431081034414 0.04707343108727581 0.047073431048649514 0.047073431125534713 0.04707343072492363 0.04707343175368817 0.04707342686035016 0.04707344259353545 0.04707337478432562 0.04707362200806202 0.04707262398317706 0.04707671363862914 0.047060992008434215 0.04713202736444534 0.046892308862758116 0.051249129390451446 0.08711644240293741 0.14189502724135405 0.18628904508030528 
2,1,1.0 0.603143571280225 0.6031435712802256 0.6031435712802247 0.6031435712802246 0.6031435712802249 0.6031435712802254 0.6031435712803055 0.6031435712803601 0.6031435712827539 0.6031435712812706 0.6031435713014713 0.603143571274483 0.6031435714414966 0.6031435711089337 0.6031435728418567 0.6031435683878825 0.6031435895841899 0.6031435211465069 0.603143815779457 0.6031427356869236 0.6031470903332788 0.603129097178113 0.6031982078126573 0.6028827161726401 0.6039526030852563 0.5855013190860707 0.493539419746333 0.40590419068298467 0.3465086805932877 
2,2,0.0 0.004390420553718859 0.004390420553718855 0.0043904205537188545 0.004390420553718858 0.0043904205537188545 0.0043904205537188545 0.004390420553717746 0.004390420553716992 0.00439042055368413 0.004390420553704497 0.004390420553427118 0.004390420553797661 0.004390420551504495 0.004390420556069686 0.004390420532282157 0.004390420593388612 0.004390420302676896 0.004390421238896384 0.004390417205576219 0.004390431941522315 0.004390372481969488 0.004390616876534733 0.004389677463205133 0.004393931008926882 0.004379468810681949 0.004621412280322551 0.005574880136962467 0.006084162135508614 0.009227177171650447 
3,3,0.5 0.01752056974639418 0.01752056974639418 0.017520569746394165 0.017520569746394175 0.017520569746394172 0.01752056974639417 0.01752056974639452 0.01752056974639475 0.017520569746405354 0.017520569746398797 0.017520569746488177 0.017520569746368578 0.017520569747108163 0.017520569745627563 0.017520569753348977 0.01752056973325836 0.017520569829561135 0.01752056950040029 0.017520570896570564 0.017520565403690125 0.01752058718975978 0.01752048756563102 0.017520865436953026 0.017518902101527036 0.017525414037810355 0.017382290403229885 0.017505555184513348 0.019127865815049456 0.022465803202169385 
4,2,0.0 7.827906753989673e-5 7.827906753989664e-5 7.82790675398967e-5 7.827906753989666e-5 7.82790675398967e-5 7.827906753989674e-5 7.827906753989388e-5 7.827906753989199e-5 7.827906753980853e-5 7.827906753986025e-5 7.827906753915637e-5 7.827906754009515e-5 7.827906753427997e-5 7.827906754579158e-5 7.82790674858614e-5 7.827906763780194e-5 7.82790669206366e-5 7.827906908050393e-5 7.827905960337188e-5 7.827909114475941e-5 7.827896090582839e-5 7.827941703153547e-5 7.827762448599966e-5 7.828377842452434e-5 7.8261491595392e-5 7.832306710599448e-5 8.422911215618815e-5 0.00010022027750214779 0.00014029071277765477 
