5.5000000000000005e-14	-1.3664747462172055e-6	-2.9393804318877947e-5	1.029504083790283	1.9240933158914157	-1.0977433891001809e-5
1.7392527130926086e-13	-1.334562133137318e-6	-2.9297704184916284e-5	1.029504179095263	3.783109171637686	-1.0881227576531316e-5
5.500000000000001e-13	-1.2207607588965441e-6	-2.8785960914268216e-5	1.0295045238044822	0.13243836386714292	-1.0567467997324442e-5
1.7392527130926087e-12	-9.013463126983368e-7	-2.7824487347061222e-5	1.029505477095113	2.4336521935172417	-9.605133996615223e-6
5.5e-12	2.3759492256969494e-7	-2.270495985712273e-5	1.0295089249060458	2.6205600932981903	-6.466817138006675e-6
1.7392527130926088e-11	3.434616317743444e-6	-1.3085484987906959e-5	1.0295184603075946	0.24381814716622996	3.1592014464454365e-6
5.5000000000000004e-11	1.4833568691613452e-5	3.8127701426193816e-5	1.0295529477848047	-4.171494806537048	3.4550361751595204e-5
1.739252713092609e-10	4.6831556668791574e-5	0.00013437096063717568	1.0296483355888009	-4.334044698886145	0.00013083441710737276
5.500000000000001e-10	0.0001609417921401568	0.0006463744594937815	1.0299935211767304	0.7005726905616532	0.00044490313553069427
1.739252713092609e-9	0.00048109484201930286	0.001609335051343419	1.0309485997625614	0.7279043284051221	0.001407679193970779
5.5000000000000004e-9	0.001625500302760069	0.006694110083760085	1.0344234732178381	0.2172393820568309	0.004556214045872364
1.7392527130926088e-8	0.004816192750117132	0.01629426116829935	1.0440514584824645	0.1471561624446588	0.014143558743247686
5.5e-8	0.015951608863010835	0.06058023440911209	1.0792154520926749	-0.5840720949606413	0.04494362102839733
1.7392527130926088e-7	0.041390406320666345	0.12154132401720841	1.1636103006869922	0.9084205652172702	0.12268843430184773
5.5e-7	0.0877546093802469	0.19775633639279755	1.3351657543809425	0.9075641728191318	0.25450404192360043
1.7392527130926088e-6	0.12968408040154056	0.1843753462321348	1.5067350743402903	-0.7928151386636133	0.3877216522506055
5.500000000000001e-6	0.16172134838989313	0.16969242342161217	1.6255152889036206	-0.6427275225103388	0.4676573043673944
1.739252713092609e-5	0.1818994517990242	0.13194843498181785	1.7155232880344153	-0.44558917723687846	0.5291993358339733
5.500000000000001e-5	0.19576882432807918	0.11582387348116974	1.762524905658715	-1.930410236166516	0.5588214623261099
0.00017392527130926088	0.2052720194509336	0.09509065451032361	1.8079632674787156	-1.8441491122280396	0.5871180340020339
0.00055	0.21220200637648562	0.08529865666423764	1.831577952277176	-0.1278742794257179	0.6011783807437743
0.0017392527130926088	0.21734435456555534	0.07281230861173205	1.858356547271386	-0.18300085580102532	0.6168647672351901
0.005500000000000001	0.22153277437007582	0.06878831444254618	1.8766558335301617	0.011041745452783164	0.6271716905980453
0.017392527130926087	0.2234627406390336	0.07722388668478308	1.9133252939450163	-0.07296925662875048	0.6472405372067471
0.05500000000000001	0.20195780729802293	0.2390422634380246	2.1726369950611173	-0.27239335639734863	0.7731717355506422
0.1739252713092609	0.15193692639709588	0.07661601402356688	2.724882020233469	-0.339141989507665	1.0023714324977324
