0,3,0.0 0.01133105028076015 0.011331050280760186 0.011331050280760096 0.011331050280760134 0.011331050280760108 0.011331050280760152 0.011331050280760138 0.01133105028076012 0.011331050280760148 0.011331050280760181 0.011331050280760186 0.011331050280760138 0.011331050280760178 0.011331050280760124 0.011331050280760157 0.01133105028076017 0.011331050280762351 0.011331050280772451 0.011331050280887465 0.011331050279082568 0.011331050260182874 0.011331049923441607 0.011331044828051338 0.011331041058301003 0.011330340218437906 0.011338843824131348 0.011285347275748439 0.012192329726240392 0.009880106604561673 
1,5,0.5 0.9886689497192321 0.9886689497192328 0.9886689497192384 0.9886689497192408 0.9886689497192406 0.9886689497192311 0.9886689497192337 0.9886689497192404 0.9886689497192346 0.9886689497192357 0.9886689497192402 0.988668949719234 0.9886689497192443 0.9886689497192401 0.9886689497192453 0.9886689497192415 0.9886689497192331 0.9886689497192247 0.9886689497191014 0.9886689497209172 0.9886689497398115 0.9886689500765558 0.9886689551719489 0.9886689589416937 0.9886696597815604 0.98866115617587 0.9887146527242502 0.9878076702737593 0.9901198933954446 
