0,A1g,0.0 9.299536621409873e-25 9.299536621409884e-25 9.299536621409878e-25 9.299536621409878e-25 9.299536621409888e-25 9.299536621409884e-25 9.299536621409884e-25 9.299536621409895e-25 9.299536621409882e-25 9.299536621409882e-25 9.299536621409888e-25 9.299536621409884e-25 9.299536621409882e-25 9.299536621409878e-25 9.299536621409875e-25 9.29953662140988e-25 9.299536621409893e-25 9.299536621409886e-25 9.299536621409893e-25 9.299536621409882e-25 9.299536621409893e-25 9.299536621409888e-25 9.299536621409895e-25 9.29953662140989e-25 9.299536621409886e-25 9.299536621409886e-25 9.299536621409878e-25 9.299536621409877e-25 9.299536621409877e-25 9.299536621409871e-25 9.299536621409877e-25 9.299536621409882e-25 9.29953662140988e-25 9.29953662140988e-25 9.299536621409888e-25 9.299536621409891e-25 9.299536621409856e-25 9.299536621410034e-25 9.299536621409443e-25 9.299536621412876e-25 9.29953662140118e-25 9.299536621467878e-25 9.299536621241037e-25 9.299536622535596e-25 9.299536618135928e-25 1.6224513609539696e-16 1.0760536097664934e-7 6.510914044810722e-5 0.00044650600477887516 0.000768834673202976 0.0009016696399816104 0.0009468449491516485 0.0009614549780222589 0.0009661475652564522 0.001019549664810412 0.007884148710309314 0.043006705971116416 0.06839268749489577 0.06377496660890836 
1,A1g,0.25 0.0332702190933577 0.03327021909335769 0.03327021909335771 0.03327021909335769 0.03327021909335772 0.03327021909335773 0.03327021909335772 0.03327021909335775 0.03327021909335774 0.03327021909335771 0.033270219093357714 0.033270219093357714 0.03327021909335773 0.03327021909335772 0.033270219093357714 0.03327021909335771 0.033270219093357735 0.03327021909335771 0.033270219093357735 0.033270219093357714 0.03327021909335773 0.033270219093357714 0.03327021909335772 0.033270219093357714 0.03327021909335772 0.033270219093357714 0.03327021909335768 0.0332702190933577 0.033270219093357686 0.03327021909335768 0.033270219093357735 0.033270219093357714 0.03327021909335769 0.03327021909335769 0.03327021909335768 0.033270219093357686 0.033270219093357645 0.033270219093357804 0.033270219093357284 0.033270219093360434 0.03327021909334972 0.03327021909341072 0.03327021909320299 0.03327021909438754 0.033270219090357725 0.03327021911336085 0.033270383931260895 0.03336999371872808 0.03395445069341508 0.03444839942857794 0.034651933484899755 0.03472129638318858 0.034743224578877456 0.03475367230483712 0.035438194059322116 0.08016142585306207 0.1510011859347969 0.16409782004998374 0.13509204464413266 
1,A1g,0.25 0.03327021909335564 0.033270219093355646 0.033270219093355646 0.03327021909335563 0.03327021909335564 0.033270219093355646 0.03327021909335564 0.033270219093355674 0.033270219093355646 0.033270219093355625 0.03327021909335562 0.03327021909335561 0.03327021909335564 0.033270219093355625 0.03327021909335562 0.033270219093355605 0.03327021909335565 0.033270219093355625 0.033270219093355646 0.03327021909335561 0.03327021909335564 0.03327021909335562 0.03327021909335561 0.03327021909335562 0.03327021909335562 0.03327021909335561 0.03327021909335559 0.033270219093355584 0.03327021909335557 0.03327021909335556 0.03327021909335562 0.0332702190933556 0.033270219093355584 0.03327021909335559 0.03327021909335557 0.03327021909335558 0.03327021909335554 0.033270219093355716 0.03327021909335517 0.033270219093358325 0.03327021909334762 0.033270219093408625 0.03327021909320088 0.033270219094385434 0.03327021909035562 0.03327021911335876 0.033270383931258786 0.03336999371872606 0.03395445069341343 0.03444839942857665 0.034651933484898596 0.03472129638318746 0.03474322457887635 0.034753672304836024 0.035438194059321006 0.08016142585306064 0.15100118593479508 0.16409782004998183 0.13509204464413102 
2,A1g,0.0 1.1218615417750006e-24 1.1218615417749999e-24 1.121861541775001e-24 1.121861541775e-24 1.121861541775001e-24 1.1218615417750012e-24 1.121861541775e-24 1.121861541775001e-24 1.1218615417749999e-24 1.1218615417749993e-24 1.1218615417750006e-24 1.1218615417750003e-24 1.1218615417750008e-24 1.1218615417749999e-24 1.1218615417750008e-24 1.1218615417750012e-24 1.1218615417750021e-24 1.121861541775002e-24 1.1218615417750027e-24 1.121861541775001e-24 1.1218615417750028e-24 1.1218615417750017e-24 1.1218615417750032e-24 1.121861541775002e-24 1.1218615417750017e-24 1.121861541775002e-24 1.1218615417750014e-24 1.1218615417750012e-24 1.121861541775001e-24 1.1218615417750006e-24 1.121861541775001e-24 1.121861541775001e-24 1.1218615417750008e-24 1.1218615417750006e-24 1.1218615417750006e-24 1.1218615417750023e-24 1.1218615417749975e-24 1.1218615417750207e-24 1.1218615417749428e-24 1.1218615417753928e-24 1.1218615417738683e-24 1.1218615417825842e-24 1.1218615417530709e-24 1.1218615419213535e-24 1.1218615413447561e-24 3.8082228228321504e-14 2.525716358070071e-5 0.015282437490334155 0.10480402886344671 0.18046109692731405 0.21164023724525785 0.2222433810472872 0.22567432935710957 0.22676251682861662 0.22676795575901854 0.20370101208919858 0.14712937419336414 0.09843935984724245 0.07153920474663145 
2,A1g,0.5 0.9255101338811705 0.9255101338811709 0.9255101338811712 0.9255101338811709 0.9255101338811702 0.9255101338811709 0.9255101338811699 0.9255101338811706 0.9255101338811701 0.9255101338811699 0.9255101338811699 0.92551013388117 0.92551013388117 0.9255101338811698 0.925510133881171 0.9255101338811703 0.9255101338811705 0.925510133881171 0.9255101338811712 0.9255101338811706 0.9255101338811712 0.925510133881171 0.9255101338811718 0.9255101338811711 0.9255101338811703 0.925510133881171 0.9255101338811706 0.9255101338811704 0.9255101338811696 0.92551013388117 0.9255101338811703 0.9255101338811703 0.9255101338811705 0.92551013388117 0.9255101338811708 0.9255101338811704 0.9255101338811703 0.9255101338811695 0.9255101338811713 0.9255101338811651 0.9255101338811871 0.9255101338810615 0.9255101338814866 0.9255101338790511 0.9255101338873165 0.9255101338399994 0.9254844203338041 0.9099514778065255 0.8188118584097585 0.7417873342111844 0.710044706722151 0.6992496356201024 0.6957576415921445 0.6946429109961829 0.6932214002900167 0.6201431480538928 0.4440151952728981 0.2953052621252991 0.21461948425228178 
2,A1g,0.0 0.00015035822112466945 0.0001503582211246694 0.0001503582211246694 0.00015035822112466945 0.00015035822112466937 0.00015035822112466948 0.00015035822112466945 0.00015035822112466953 0.00015035822112466937 0.00015035822112466934 0.0001503582211246693 0.00015035822112466937 0.00015035822112466948 0.00015035822112466953 0.00015035822112466948 0.00015035822112466953 0.00015035822112466956 0.0001503582211246695 0.00015035822112466956 0.00015035822112466956 0.0001503582211246695 0.0001503582211246695 0.00015035822112466959 0.00015035822112466967 0.00015035822112466942 0.00015035822112466953 0.00015035822112466932 0.00015035822112466945 0.00015035822112466923 0.00015035822112466934 0.00015035822112466937 0.0001503582211246694 0.00015035822112466942 0.00015035822112466937 0.00015035822112466937 0.00015035822112466942 0.00015035822112466918 0.0001503582211246702 0.00015035822112466717 0.00015035822112468468 0.00015035822112462603 0.000150358221124965 0.00015035822112383158 0.00015035822113039247 0.00015035822110848825 0.00015035822123546824 0.00015036146694263696 0.00015232237047212483 0.00016382796111543858 0.00017355168709056498 0.00017755879904580882 0.00017892228421028061 0.0001793607854020154 0.0001795176135374553 0.00018230997234834718 0.00037762908849200624 0.007090214697888259 0.028273601230909638 0.05367051412054034 
2,A1g,0.0 0.00015035822112386484 0.0001503582211238649 0.0001503582211238648 0.00015035822112386492 0.00015035822112386478 0.00015035822112386495 0.00015035822112386486 0.00015035822112386497 0.00015035822112386484 0.00015035822112386473 0.00015035822112386476 0.00015035822112386486 0.00015035822112386495 0.00015035822112386492 0.00015035822112386495 0.00015035822112386492 0.000150358221123865 0.000150358221123865 0.000150358221123865 0.0001503582211238651 0.000150358221123865 0.000150358221123865 0.00015035822112386505 0.00015035822112386514 0.00015035822112386497 0.000150358221123865 0.0001503582211238648 0.00015035822112386486 0.00015035822112386478 0.00015035822112386484 0.00015035822112386492 0.00015035822112386495 0.00015035822112386497 0.00015035822112386492 0.000150358221123865 0.00015035822112386497 0.00015035822112386478 0.0001503582211238657 0.0001503582211238627 0.00015035822112388023 0.00015035822112382152 0.00015035822112416063 0.00015035822112302707 0.000150358221129588 0.00015035822110768374 0.0001503582212346638 0.0001503614669418325 0.00015232237047136329 0.0001638279611149287 0.00017355168709026777 0.0001775587990455991 0.000178922284210101 0.00017936078540184533 0.00017951761353728792 0.0001823099723481801 0.0003776290884918781 0.007090214697888237 0.028273601230909683 0.05367051412054035 
3,A1g,0.25 0.0038243557449344854 0.0038243557449344923 0.0038243557449344854 0.00382435574493449 0.0038243557449344863 0.0038243557449344884 0.0038243557449344867 0.0038243557449344915 0.0038243557449344897 0.003824355744934487 0.003824355744934493 0.003824355744934489 0.003824355744934488 0.0038243557449344863 0.0038243557449344893 0.0038243557449344863 0.003824355744934491 0.0038243557449344897 0.003824355744934492 0.003824355744934487 0.0038243557449344928 0.003824355744934489 0.0038243557449344906 0.003824355744934491 0.0038243557449344906 0.0038243557449344897 0.003824355744934488 0.003824355744934488 0.003824355744934486 0.003824355744934487 0.00382435574493449 0.00382435574493449 0.00382435574493449 0.0038243557449344884 0.0038243557449344876 0.003824355744934488 0.0038243557449344854 0.0038243557449344906 0.0038243557449344793 0.003824355744934554 0.003824355744934328 0.003824355744935733 0.0038243557449314496 0.003824355744958237 0.003824355744877171 0.0038243557453870123 0.0038243614630718223 0.0038278163000507637 0.0038480874955321197 0.00386521936749141 0.0038722792315924468 0.003874682273201404 0.003875453615630548 0.003875749134214401 0.0038697703639735417 0.0035916357593957057 0.024741000428608453 0.06851879585063952 0.11368730039881265 
3,A1g,0.25 0.0038243557449341285 0.0038243557449341324 0.003824355744934128 0.0038243557449341306 0.003824355744934129 0.0038243557449341298 0.003824355744934129 0.003824355744934134 0.003824355744934134 0.0038243557449341298 0.0038243557449341363 0.0038243557449341324 0.003824355744934131 0.0038243557449341293 0.0038243557449341324 0.0038243557449341306 0.0038243557449341337 0.003824355744934134 0.0038243557449341337 0.003824355744934131 0.0038243557449341363 0.003824355744934133 0.003824355744934133 0.0038243557449341324 0.003824355744934132 0.0038243557449341324 0.0038243557449341315 0.0038243557449341293 0.0038243557449341276 0.0038243557449341293 0.003824355744934131 0.003824355744934131 0.0038243557449341306 0.0038243557449341293 0.0038243557449341293 0.0038243557449341298 0.0038243557449341276 0.0038243557449341324 0.003824355744934121 0.003824355744934196 0.00382435574493397 0.0038243557449353736 0.0038243557449310914 0.003824355744957879 0.003824355744876813 0.0038243557453866523 0.003824361463071463 0.00382781630005042 0.0038480874955318656 0.0038652193674912298 0.003872279231592298 0.0038746822732012662 0.003875453615630415 0.0038757491342142655 0.003869770363973409 0.003591635759395585 0.02474100042860823 0.06851879585063912 0.1136873003988119 
4,A1g,0.0 3.619900787060064e-28 3.619900787060066e-28 3.619900787060064e-28 3.619900787060065e-28 3.6199007870600646e-28 3.619900787060063e-28 3.619900787060064e-28 3.6199007870600655e-28 3.6199007870600633e-28 3.6199007870600606e-28 3.6199007870600624e-28 3.619900787060063e-28 3.6199007870600664e-28 3.6199007870600606e-28 3.6199007870600646e-28 3.619900787060065e-28 3.619900787060066e-28 3.6199007870600646e-28 3.6199007870600637e-28 3.6199007870600624e-28 3.619900787060066e-28 3.619900787060064e-28 3.6199007870600606e-28 3.6199007870600646e-28 3.6199007870600637e-28 3.6199007870600646e-28 3.6199007870600606e-28 3.6199007870600606e-28 3.619900787060055e-28 3.619900787060059e-28 3.619900787060058e-28 3.6199007870600606e-28 3.619900787060058e-28 3.619900787060062e-28 3.619900787060058e-28 3.619900787060064e-28 3.6199007870600476e-28 3.6199007870601332e-28 3.619900787059859e-28 3.6199007870615345e-28 3.6199007870561733e-28 3.619900787088388e-28 3.6199007869858994e-28 3.619900787603405e-28 3.6199007856417075e-28 1.7711995211149804e-18 1.174707419532609e-9 7.107841942172333e-7 4.8744218944855924e-6 8.393221981577513e-6 9.843361534929092e-6 1.0336502261063114e-5 1.0496112905313002e-5 1.0546504768049919e-5 1.054549486776458e-5 1.0309744701762132e-5 0.00018392244003651324 0.016082256269499152 0.04516662606520964 
